Building Type,Run Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy,,,,
Asm,M5,CZ06,cDXGF,15834826.0,0.0,699195932905.62,15834826.0,0.0,701034384379.89,,,,
Asm,M5,CZ07,cDXGF,916795.66,0.0,703945572531.19,916795.66,0.0,705423943974.33,,,,
Asm,M5,CZ08,cDXGF,20983030.53,0.0,831275061656.08,20983030.53,0.0,836470110503.77,,,,
Asm,M5,CZ09,cDXGF,92905835.31,0.0,816792331975.85,92905835.31,0.0,824575948651.01,,,,
Asm,M5,CZ10,cDXGF,33669838.71,0.0,851004765224.84,33669838.71,0.0,859049150141.91,,,,
Asm,M5,CZ11,cDXGF,2799069414.15,0.0,826838613159.56,2799069414.15,0.0,843798534903.83,,,,
Asm,M5,CZ12,cDXGF,1733007020.23,0.0,735607756604.24,1733007020.23,0.0,737043838112.66,,,,
Asm,M5,CZ13,cDXGF,1053620141.49,0.0,872691513228.31,1053620141.49,0.0,883210801232.84,,,,
Asm,M5,CZ14,cDXGF,975245417.39,0.0,810693873918.8,975245417.39,0.0,811968362148.81,,,,
Asm,M5,CZ15,cDXGF,18755450.13,0.0,1094699066986.66,18755450.13,0.0,1264705928468.47,,,,
Asm,M5,CZ16,cDXGF,10541149689.94,0.0,483061773645.98,10541149689.94,0.0,483061773645.98,,,,
Asm,M5,CZ01,cDXHP,0.0,683917700.13,443413339661.76,0.0,683917700.13,443413339661.76,,,,
Asm,M5,CZ02,cDXHP,0.0,530895733.66,624306517565.67,0.0,530895733.66,624306517565.67,,,,
Asm,M5,CZ03,cDXHP,0.0,120091432.35,582372808732.45,0.0,120091432.35,582372808732.45,,,,
Asm,M5,CZ04,cDXHP,0.0,340531864.61,732342345056.73,0.0,340531864.61,737293211393.14,,,,
Asm,M5,CZ05,cDXHP,0.0,71506833.8,597924527699.86,0.0,71506833.8,597924527699.86,,,,
Asm,M5,CZ06,cDXHP,0.0,3881279.41,749199754954.96,0.0,3881279.41,749199754954.96,,,,
Asm,M5,CZ07,cDXHP,0.0,231496.63,745564577710.1,0.0,231496.63,745564577710.1,,,,
Asm,M5,CZ08,cDXHP,0.0,5148961.72,839714245177.69,0.0,5148961.72,842132417938.4,,,,
Asm,M5,CZ09,cDXHP,0.0,23776453.73,819142819849.59,0.0,23776453.73,826181600132.71,,,,
Asm,M5,CZ10,cDXHP,0.0,8665495.66,851094258119.28,0.0,8665495.66,859119051255.58,,,,
Asm,M5,CZ11,cDXHP,0.0,777691446.28,826898234982.26,0.0,777691446.28,843858156740.12,,,,
Asm,M5,CZ12,cDXHP,0.0,477142640.68,737853749914.06,0.0,477142640.68,739306280532.7,,,,
Asm,M5,CZ13,cDXHP,0.0,281333333.48,872902506226.76,0.0,281333333.48,883421794276.94,,,,
Asm,M5,CZ14,cDXHP,0.0,303175932.69,810207766270.32,0.0,303175932.69,811284355395.06,,,,
Asm,M5,CZ15,cDXHP,0.0,4972601.21,1094699043546.08,0.0,4972601.21,1264705905027.89,,,,
Asm,M5,CZ16,cDXHP,0.0,3445172754.46,542181849360.63,0.0,3445172754.46,542181849360.63,,,,
Asm,M5,CZ01,cPTAC,0.0,0.0,372020969806.29,0.0,0.0,372020969806.29,,,,
Asm,M5,CZ02,cPTAC,0.0,0.0,607729839216.21,0.0,0.0,608978763087.79,,,,
Asm,M5,CZ03,cPTAC,0.0,0.0,535718290330.77,0.0,0.0,536054444870.74,,,,
Asm,M5,CZ04,cPTAC,0.0,0.0,728801489017.08,0.0,0.0,735630330407.85,,,,
Asm,M5,CZ05,cPTAC,0.0,0.0,551310403453.64,0.0,0.0,552008407718.95,,,,
Asm,M5,CZ06,cPTAC,0.0,0.0,699181321198.15,0.0,0.0,701019772672.42,,,,
Asm,M5,CZ07,cPTAC,0.0,0.0,703942079105.13,0.0,0.0,705420450548.28,,,,
Asm,M5,CZ08,cPTAC,0.0,0.0,831256141719.38,0.0,0.0,836451190567.06,,,,
Asm,M5,CZ09,cPTAC,0.0,0.0,816733954915.98,0.0,0.0,824517571591.14,,,,
Asm,M5,CZ10,cPTAC,0.0,0.0,850968905679.1,0.0,0.0,859013290596.17,,,,
Asm,M5,CZ11,cPTAC,0.0,0.0,816274765857.21,0.0,0.0,833234687601.48,,,,
Asm,M5,CZ12,cPTAC,0.0,0.0,735071358355.83,0.0,0.0,736507439864.25,,,,
Asm,M5,CZ13,cPTAC,0.0,0.0,872331311607.51,0.0,0.0,882850599612.05,,,,
Asm,M5,CZ14,cPTAC,0.0,0.0,810358846051.55,0.0,0.0,811633334281.57,,,,
Asm,M5,CZ15,cPTAC,0.0,0.0,1094678941760.22,0.0,0.0,1264685803242.03,,,,
Asm,M5,CZ16,cPTAC,0.0,0.0,473408326854.22,0.0,0.0,473408326854.22,,,,
Asm,M5,CZ01,cPVVG,0.0,0.0,0.0,2576705320.83,0.0,369013606968.85,,,,
Asm,M5,CZ02,cPVVG,0.0,0.0,0.0,1942199727.56,0.0,604098895372.53,,,,
Asm,M5,CZ03,cPVVG,0.0,0.0,0.0,495174257.99,0.0,531145571483.86,,,,
Asm,M5,CZ04,cPVVG,0.0,0.0,0.0,1238447759.23,0.0,729696353815.96,,,,
Asm,M5,CZ05,cPVVG,0.0,0.0,0.0,288971683.79,0.0,546800887908.45,,,,
Asm,M5,CZ06,cPVVG,0.0,0.0,0.0,16486937.9,0.0,694213050570.16,,,,
Asm,M5,CZ07,cPVVG,0.0,0.0,0.0,955200.45,0.0,698557412344.8,,,,
Asm,M5,CZ08,cPVVG,0.0,0.0,7348621.14,21829238.65,0.0,828909310531.24,,,,
Asm,M5,CZ09,cPVVG,0.0,0.0,17503125.51,96176754.83,0.0,817105591098.71,,,,
Asm,M5,CZ10,cPVVG,0.0,0.0,15092092.56,34914659.29,0.0,851397390947.85,,,,
Asm,M5,CZ11,cPVVG,0.0,0.0,206863786.75,2893426690.32,0.0,836811543015.15,,,,
Asm,M5,CZ12,cPVVG,0.0,0.0,0.0,1787994649.62,0.0,730622697824.58,,,,
Asm,M5,CZ13,cPVVG,0.0,0.0,311816650.42,1089891798.8,0.0,875774192880.1,,,,
Asm,M5,CZ14,cPVVG,0.0,0.0,164613898.21,1009002913.25,0.0,804619561070.31,,,,
Asm,M5,CZ15,cPVVG,0.0,0.0,3012123628.54,19548948.75,0.0,1255707376628.94,,,,
Asm,M5,CZ16,cPVVG,0.0,0.0,4158116.99,10964863879.52,0.0,477760875274.5,,,,
ECC,M1,CZ01,cDXGF,126914443642.13,0.0,87319666.57,780791617267.35,0.0,31025799563.65,,,,
ECC,M1,CZ02,cDXGF,166344857223.37,0.0,17093004903.19,602208501026.34,0.0,577994653768.93,,,,
ECC,M1,CZ03,cDXGF,75599903308.27,0.0,4799109713.58,311849032902.84,0.0,250009811498.47,,,,
ECC,M1,CZ04,cDXGF,140823034361.14,0.0,50152353193.04,495150323508.75,0.0,956687133639.4,,,,
ECC,M1,CZ05,cDXGF,50782966850.97,0.0,6055305929.49,289950917116.01,0.0,352472337403.35,,,,
ECC,M1,CZ06,cDXGF,1408737176.92,0.0,12292646285.75,52566599191.85,0.0,714155881562.1,,,,
ECC,M1,CZ07,cDXGF,0.0,0.0,12534853786.83,47219034112.32,0.0,760993806860.15,,,,
ECC,M1,CZ08,cDXGF,2540122238.38,0.0,35717137855.67,72737593859.08,0.0,1189934629213.76,,,,
ECC,M1,CZ09,cDXGF,16663556729.66,0.0,47522980145.38,110699259428.15,0.0,1183649320699.67,,,,
ECC,M1,CZ10,cDXGF,16825117513.29,0.0,56676487142.67,140433669572.28,0.0,1325485314283.24,,,,
ECC,M1,CZ11,cDXGF,200211095744.15,0.0,118491236432.85,563690057095.33,0.0,1374198489456.83,,,,
ECC,M1,CZ12,cDXGF,196704023840.03,0.0,49786931667.35,552700967110.27,0.0,943706771270.03,,,,
ECC,M1,CZ13,cDXGF,178188173597.99,0.0,124211412459.61,435445077946.11,0.0,1446934579056.26,,,,
ECC,M1,CZ14,cDXGF,111711805507.66,0.0,93628579849.48,397415881539.5,0.0,1374142910912.01,,,,
ECC,M1,CZ15,cDXGF,6870545014.39,0.0,293802451778.23,35122420457.93,0.0,2647543605955.57,,,,
ECC,M1,CZ16,cDXGF,262292341116.23,0.0,11625200420.91,988957345409.17,0.0,441177672682.54,,,,
ECC,M1,CZ01,cDXHP,0.0,33587535870.29,88062280.6,0.0,195963550220.06,29818729996.55,,,,
ECC,M1,CZ02,cDXHP,0.0,44560538922.42,17286290417.0,0.0,156137256056.48,578291204871.6,,,,
ECC,M1,CZ03,cDXHP,0.0,19091579855.85,4858399885.36,0.0,76499205247.18,249047822277.25,,,,
ECC,M1,CZ04,cDXHP,0.0,38664252753.77,50700744839.35,0.0,132228148609.26,965592368277.83,,,,
ECC,M1,CZ05,cDXHP,0.0,12966231488.82,6184563842.37,0.0,72488589681.21,353179477294.21,,,,
ECC,M1,CZ06,cDXHP,0.0,347325701.76,12449477026.93,0.0,12491998890.24,694311150461.7,,,,
ECC,M1,CZ07,cDXHP,0.0,0.0,12668796197.53,0.0,11210510032.99,745286442738.95,,,,
ECC,M1,CZ08,cDXHP,0.0,632907281.79,35883040369.11,0.0,17802979422.52,1185710637637.68,,,,
ECC,M1,CZ09,cDXHP,0.0,4295262951.07,47654222581.99,0.0,27537742914.58,1182823643633.56,,,,
ECC,M1,CZ10,cDXHP,0.0,4294773245.02,56734125461.93,0.0,35143740422.9,1325498500760.97,,,,
ECC,M1,CZ11,cDXHP,0.0,55430002685.32,119266002487.57,0.0,147620495746.18,1382329033511.08,,,,
ECC,M1,CZ12,cDXHP,0.0,52239876360.94,50148546260.63,0.0,142688746035.12,946143738073.88,,,,
ECC,M1,CZ13,cDXHP,0.0,47173465042.58,124772022692.17,0.0,112496429170.95,1451968476866.2,,,,
ECC,M1,CZ14,cDXHP,0.0,33018597483.77,94487477802.32,0.0,111343317439.06,1387839310351.47,,,,
ECC,M1,CZ15,cDXHP,0.0,1809018373.24,293866695745.16,0.0,8816153796.19,2648000359288.78,,,,
ECC,M1,CZ16,cDXHP,0.0,81611954062.55,11728635988.04,0.0,295796500891.84,447659511697.83,,,,
ECC,M1,CZ01,cPTAC,0.0,0.0,83850965.7,0.0,0.0,29977370807.57,,,,
ECC,M1,CZ02,cPTAC,0.0,0.0,17007212263.18,0.0,0.0,573723126887.92,,,,
ECC,M1,CZ03,cPTAC,0.0,0.0,4793451192.4,0.0,0.0,249070917840.22,,,,
ECC,M1,CZ04,cPTAC,0.0,0.0,50075997041.1,0.0,0.0,951089886873.01,,,,
ECC,M1,CZ05,cPTAC,0.0,0.0,6032955631.56,0.0,0.0,348726484124.78,,,,
ECC,M1,CZ06,cPTAC,0.0,0.0,12286251560.87,0.0,0.0,713524182759.14,,,,
ECC,M1,CZ07,cPTAC,0.0,0.0,12530380511.78,0.0,0.0,760420278731.29,,,,
ECC,M1,CZ08,cPTAC,0.0,0.0,35694621744.94,0.0,0.0,1188383704990.75,,,,
ECC,M1,CZ09,cPTAC,0.0,0.0,47505462451.8,0.0,0.0,1181756568173.25,,,,
ECC,M1,CZ10,cPTAC,0.0,0.0,56640974074.63,0.0,0.0,1322983787063.94,,,,
ECC,M1,CZ11,cPTAC,0.0,0.0,118459163139.19,0.0,0.0,1371383598384.37,,,,
ECC,M1,CZ12,cPTAC,0.0,0.0,49758723166.86,0.0,0.0,941641212506.53,,,,
ECC,M1,CZ13,cPTAC,0.0,0.0,124203096194.9,0.0,0.0,1445823840032.01,,,,
ECC,M1,CZ14,cPTAC,0.0,0.0,93588731912.61,0.0,0.0,1370542873750.42,,,,
ECC,M1,CZ15,cPTAC,0.0,0.0,293791693251.91,0.0,0.0,2646743247044.61,,,,
ECC,M1,CZ16,cPTAC,0.0,0.0,11618144843.11,0.0,0.0,438716576355.02,,,,
ECC,M1,CZ01,cPVVG,159705672307.49,0.0,56786116.64,1148762426992.12,0.0,48048703803.53,,,,
ECC,M1,CZ02,cPVVG,220213026262.26,0.0,13196998834.08,891147155174.8,0.0,553672024255.97,,,,
ECC,M1,CZ03,cPVVG,103513832593.47,0.0,3635291318.83,496140490490.17,0.0,272310728982.71,,,,
ECC,M1,CZ04,cPVVG,192779655294.59,0.0,40895810388.43,739706672756.74,0.0,915755136610.38,,,,
ECC,M1,CZ05,cPVVG,72946983463.96,0.0,5044834146.06,478277266411.53,0.0,357390566611.87,,,,
ECC,M1,CZ06,cPVVG,2103882191.25,0.0,9515853682.43,104763622190.64,0.0,714193358808.37,,,,
ECC,M1,CZ07,cPVVG,0.0,0.0,9265394582.22,97169088610.55,0.0,736206752496.29,,,,
ECC,M1,CZ08,cPVVG,3881764009.9,0.0,26296420981.3,133298323701.36,0.0,1137006176790.26,,,,
ECC,M1,CZ09,cPVVG,25469723579.9,0.0,34961211883.31,195752022686.74,0.0,1124399276214.44,,,,
ECC,M1,CZ10,cPVVG,28059580697.39,0.0,43210973041.2,243634901432.0,0.0,1258991018610.85,,,,
ECC,M1,CZ11,cPVVG,264613419625.21,0.0,95887444286.51,837572879245.24,0.0,1303639281963.12,,,,
ECC,M1,CZ12,cPVVG,263640505334.75,0.0,39963112172.28,818624785919.24,0.0,907590089198.38,,,,
ECC,M1,CZ13,cPVVG,250347202935.56,0.0,98985471626.58,672248141604.69,0.0,1375031021907.14,,,,
ECC,M1,CZ14,cPVVG,151455499174.25,0.0,72987051920.87,603957055271.44,0.0,1303323742805.1,,,,
ECC,M1,CZ15,cPVVG,10795384313.19,0.0,237126790039.67,69183389940.46,0.0,2507353839405.69,,,,
ECC,M1,CZ16,cPVVG,345402358968.82,0.0,7392779102.64,1435963806497.12,0.0,422163107239.93,,,,
ECC,M2,CZ01,cDXGF,8034084238.49,0.0,6036259088.52,17512690054.8,0.0,1253997182916.15,,,,
ECC,M2,CZ02,cDXGF,12048172993.79,0.0,28649688446.01,21215173793.31,0.0,1597830631114.27,,,,
ECC,M2,CZ03,cDXGF,4466372005.48,0.0,22962224561.57,9061166817.33,0.0,1527356213185.2,,,,
ECC,M2,CZ04,cDXGF,6681626937.49,0.0,54652252150.62,11951273250.2,0.0,1810474988426.01,,,,
ECC,M2,CZ05,cDXGF,2300911034.37,0.0,29325300403.47,5463848826.62,0.0,1567724400304.15,,,,
ECC,M2,CZ06,cDXGF,34737797.6,0.0,42125850772.14,703816517.73,0.0,1742432302657.44,,,,
ECC,M2,CZ07,cDXGF,0.0,0.0,39767708881.99,473919476.69,0.0,1739235340896.35,,,,
ECC,M2,CZ08,cDXGF,46600991.2,0.0,64813892583.12,992508626.45,0.0,1960338890553.16,,,,
ECC,M2,CZ09,cDXGF,408880067.1,0.0,76636816054.36,2051165069.62,0.0,1986555774674.58,,,,
ECC,M2,CZ10,cDXGF,476211143.54,0.0,69699755422.0,2747780834.05,0.0,1983073762168.06,,,,
ECC,M2,CZ11,cDXGF,14469553999.43,0.0,111766892438.97,21908176595.18,0.0,1977193433672.74,,,,
ECC,M2,CZ12,cDXGF,11629041775.6,0.0,56116179433.79,18024757711.16,0.0,1780207856558.19,,,,
ECC,M2,CZ13,cDXGF,8540992051.84,0.0,115769979592.56,13167645342.27,0.0,2059485500424.83,,,,
ECC,M2,CZ14,cDXGF,4211073397.14,0.0,94351772380.35,7923473079.07,0.0,2012687746881.28,,,,
ECC,M2,CZ15,cDXGF,81427327.91,0.0,233203003362.65,416432413.93,0.0,2626892392394.62,,,,
ECC,M2,CZ16,cDXGF,17365216782.14,0.0,39160996094.97,33033978835.42,0.0,1583591265117.42,,,,
ECC,M2,CZ01,cDXHP,0.0,2225027225.61,6050212064.43,0.0,4605247342.24,1251549345641.14,,,,
ECC,M2,CZ02,cDXHP,0.0,3284874805.34,28805458334.67,0.0,5664642091.9,1597413703098.11,,,,
ECC,M2,CZ03,cDXHP,0.0,1146535722.19,23098657324.77,0.0,2246381149.2,1523792623969.23,,,,
ECC,M2,CZ04,cDXHP,0.0,1821973215.83,54853473552.33,0.0,3250843761.02,1808143465393.25,,,,
ECC,M2,CZ05,cDXHP,0.0,590900167.11,29613372645.56,0.0,1384879475.24,1565281525926.82,,,,
ECC,M2,CZ06,cDXHP,0.0,8665068.6,42455300883.08,0.0,161533401.23,1747237148653.18,,,,
ECC,M2,CZ07,cDXHP,0.0,0.0,40032040971.57,0.0,108914956.67,1740857508904.35,,,,
ECC,M2,CZ08,cDXHP,0.0,11754145.12,64993235171.9,0.0,239058468.55,1962491236232.06,,,,
ECC,M2,CZ09,cDXHP,0.0,106896869.33,76745288793.88,0.0,507727073.43,1987871725451.9,,,,
ECC,M2,CZ10,cDXHP,0.0,122642195.28,69732067545.57,0.0,681160722.56,1983607661989.62,,,,
ECC,M2,CZ11,cDXHP,0.0,4038238109.74,112012400276.05,0.0,5958453451.62,1975659362708.17,,,,
ECC,M2,CZ12,cDXHP,0.0,3111661675.1,56274904653.02,0.0,4742983491.57,1778728667168.07,,,,
ECC,M2,CZ13,cDXHP,0.0,2268361641.41,115903898551.16,0.0,3446034871.76,2058851193658.6,,,,
ECC,M2,CZ14,cDXHP,0.0,1288978394.07,94596945707.1,0.0,2397844744.11,2011387552235.82,,,,
ECC,M2,CZ15,cDXHP,0.0,21911486.94,233235763364.39,0.0,103648589.97,2626862658453.98,,,,
ECC,M2,CZ16,cDXHP,0.0,5498474242.35,39227166504.53,0.0,10320501136.96,1583345437559.46,,,,
ECC,M2,CZ01,cPTAC,0.0,0.0,6028908029.47,0.0,0.0,1252406705117.97,,,,
ECC,M2,CZ02,cPTAC,0.0,0.0,28645845337.36,0.0,0.0,1596254322292.26,,,,
ECC,M2,CZ03,cPTAC,0.0,0.0,22960138803.11,0.0,0.0,1526622251941.47,,,,
ECC,M2,CZ04,cPTAC,0.0,0.0,54644733978.04,0.0,0.0,1809622324945.34,,,,
ECC,M2,CZ05,cPTAC,0.0,0.0,29322660899.81,0.0,0.0,1567286482639.65,,,,
ECC,M2,CZ06,cPTAC,0.0,0.0,42119969068.78,0.0,0.0,1742342159465.42,,,,
ECC,M2,CZ07,cPTAC,0.0,0.0,39767506658.3,0.0,0.0,1739175713205.75,,,,
ECC,M2,CZ08,cPTAC,0.0,0.0,64812452396.78,0.0,0.0,1960195129132.08,,,,
ECC,M2,CZ09,cPTAC,0.0,0.0,76635747604.12,0.0,0.0,1986332561823.2,,,,
ECC,M2,CZ10,cPTAC,0.0,0.0,69698204743.29,0.0,0.0,1982744678133.55,,,,
ECC,M2,CZ11,cPTAC,0.0,0.0,111763240574.51,0.0,0.0,1975681229491.05,,,,
ECC,M2,CZ12,cPTAC,0.0,0.0,56115880176.81,0.0,0.0,1778953780439.3,,,,
ECC,M2,CZ13,cPTAC,0.0,0.0,115770180551.96,0.0,0.0,2058601174174.54,,,,
ECC,M2,CZ14,cPTAC,0.0,0.0,94349826592.87,0.0,0.0,2012174250759.01,,,,
ECC,M2,CZ15,cPTAC,0.0,0.0,233201942624.18,0.0,0.0,2626842964889.82,,,,
ECC,M2,CZ16,cPTAC,0.0,0.0,39138997677.82,0.0,0.0,1581085740708.51,,,,
ECC,M2,CZ01,cPVVG,29026395286.68,0.0,4401697618.12,49632486883.77,0.0,1111222309147.27,,,,
ECC,M2,CZ02,cPVVG,42940335031.16,0.0,21681872336.95,63008224478.68,0.0,1424707479679.95,,,,
ECC,M2,CZ03,cPVVG,18972888370.43,0.0,17311172512.35,28859698680.31,0.0,1358684079278.1,,,,
ECC,M2,CZ04,cPVVG,34343661554.5,0.0,40715775036.8,47029745721.42,0.0,1628501803287.18,,,,
ECC,M2,CZ05,cPVVG,12422310102.14,0.0,22695576896.3,19178832915.36,0.0,1398068669548.65,,,,
ECC,M2,CZ06,cPVVG,182493888.68,0.0,33092381759.24,1570853436.72,0.0,1589474241227.29,,,,
ECC,M2,CZ07,cPVVG,0.0,0.0,30914746048.54,1097332212.78,0.0,1578445110117.98,,,,
ECC,M2,CZ08,cPVVG,279810468.33,0.0,49122166721.99,2276449350.37,0.0,1787013802011.62,,,,
ECC,M2,CZ09,cPVVG,2502718159.38,0.0,57201823786.25,6233340506.0,0.0,1799545828914.62,,,,
ECC,M2,CZ10,cPVVG,3169807477.08,0.0,51178693499.42,8264876734.09,0.0,1796828186835.55,,,,
ECC,M2,CZ11,cPVVG,52565544659.71,0.0,81240870855.71,70439546349.31,0.0,1773002446304.43,,,,
ECC,M2,CZ12,cPVVG,50062707737.95,0.0,41287095605.89,64884868043.63,0.0,1602157020350.77,,,,
ECC,M2,CZ13,cPVVG,45380219844.09,0.0,83200029677.66,55633863182.76,0.0,1859635174304.78,,,,
ECC,M2,CZ14,cPVVG,23498602679.61,0.0,66457065931.17,32670238919.3,0.0,1808930311546.21,,,,
ECC,M2,CZ15,cPVVG,761870875.4,0.0,166421758030.59,1439499696.77,0.0,2403354186430.69,,,,
ECC,M2,CZ16,cPVVG,60062076748.8,0.0,27528340950.07,101748129668.04,0.0,1380123773793.46,,,,
ECC,M3,CZ01,cDXGF,72811156751.19,0.0,1079024691118.65,72811156751.19,0.0,1086217745912.89,,,,
ECC,M3,CZ02,cDXGF,95613163767.19,0.0,1408979867919.3,95613163767.19,0.0,1408979867919.3,,,,
ECC,M3,CZ03,cDXGF,46026533401.22,0.0,1340894399390.62,46026533401.22,0.0,1340915098558.94,,,,
ECC,M3,CZ04,cDXGF,78416085214.04,0.0,1615257816476.36,78416085214.04,0.0,1615257816476.36,,,,
ECC,M3,CZ05,cDXGF,33587866944.65,0.0,1372714839957.58,33587866944.65,0.0,1372714839957.58,,,,
ECC,M3,CZ06,cDXGF,3028918414.42,0.0,1546549337194.05,3028918414.42,0.0,1565399889691.95,,,,
ECC,M3,CZ07,cDXGF,2196068170.66,0.0,1554521961908.19,2196068170.66,0.0,1558493770518.64,,,,
ECC,M3,CZ08,cDXGF,4581966369.61,0.0,1771649334226.45,4581966369.61,0.0,1771649334226.45,,,,
ECC,M3,CZ09,cDXGF,12313723032.58,0.0,1784753444422.21,12313723032.58,0.0,1784753444422.21,,,,
ECC,M3,CZ10,cDXGF,16555231712.2,0.0,1788700319405.22,16555231712.2,0.0,1788700319405.22,,,,
ECC,M3,CZ11,cDXGF,109483082228.14,0.0,1759052961213.83,109483082228.14,0.0,1759052961213.83,,,,
ECC,M3,CZ12,cDXGF,102932277117.98,0.0,1590191115421.07,102932277117.98,0.0,1590191115421.07,,,,
ECC,M3,CZ13,cDXGF,93392287472.58,0.0,1848071986386.35,93392287472.58,0.0,1848071986386.35,,,,
ECC,M3,CZ14,cDXGF,56275730176.28,0.0,1799309207789.89,56275730176.28,0.0,1799399330797.6,,,,
ECC,M3,CZ15,cDXGF,4337590888.39,0.0,2402084018611.25,4337590888.39,0.0,2402084018611.25,,,,
ECC,M3,CZ16,cDXGF,159664906393.24,0.0,1337014304039.95,159664906393.24,0.0,1339097316664.6,,,,
ECC,M3,CZ01,cDXHP,0.0,18699769677.96,1088383476463.4,0.0,18699769677.96,1088383476463.4,,,,
ECC,M3,CZ02,cDXHP,0.0,24897534579.25,1411544332905.61,0.0,24897534579.25,1411544332905.61,,,,
ECC,M3,CZ03,cDXHP,0.0,11391552748.33,1346495558206.97,0.0,11391552748.33,1346495558206.97,,,,
ECC,M3,CZ04,cDXHP,0.0,20691897209.37,1618876355626.45,0.0,20691897209.37,1618876355626.45,,,,
ECC,M3,CZ05,cDXHP,0.0,8401389392.96,1378779588327.92,0.0,8401389392.96,1378779588327.92,,,,
ECC,M3,CZ06,cDXHP,0.0,719121859.98,1574975691216.76,0.0,719121859.98,1574975691216.76,,,,
ECC,M3,CZ07,cDXHP,0.0,520798733.86,1565657121064.05,0.0,520798733.86,1565657121064.05,,,,
ECC,M3,CZ08,cDXHP,0.0,1123936399.69,1774464210973.46,0.0,1123936399.69,1774464210973.46,,,,
ECC,M3,CZ09,cDXHP,0.0,3099635448.37,1786154601191.5,0.0,3099635448.37,1786154601191.5,,,,
ECC,M3,CZ10,cDXHP,0.0,4160337057.15,1788664099699.83,0.0,4160337057.15,1788664099699.83,,,,
ECC,M3,CZ11,cDXHP,0.0,29011746877.14,1763002657538.25,0.0,29011746877.14,1763002657538.25,,,,
ECC,M3,CZ12,cDXHP,0.0,26657012579.35,1593229075866.56,0.0,26657012579.35,1593229075866.56,,,,
ECC,M3,CZ13,cDXHP,0.0,24199246803.98,1850950904091.41,0.0,24199246803.98,1850950904091.41,,,,
ECC,M3,CZ14,cDXHP,0.0,15547957795.78,1805288459594.13,0.0,15547957795.78,1805288459594.13,,,,
ECC,M3,CZ15,cDXHP,0.0,1116085237.15,2402318999001.08,0.0,1116085237.15,2402318999001.08,,,,
ECC,M3,CZ16,cDXHP,0.0,46997702427.86,1335882481009.97,0.0,46997702427.86,1335882481009.97,,,,
ECC,M3,CZ01,cPTAC,0.0,0.0,1076871103525.02,0.0,0.0,1084064121737.19,,,,
ECC,M3,CZ02,cPTAC,0.0,0.0,1406940561235.24,0.0,0.0,1406940561235.24,,,,
ECC,M3,CZ03,cPTAC,0.0,0.0,1339872958831.37,0.0,0.0,1339893657999.7,,,,
ECC,M3,CZ04,cPTAC,0.0,0.0,1614046167725.05,0.0,0.0,1614046167725.05,,,,
ECC,M3,CZ05,cPTAC,0.0,0.0,1372076051931.33,0.0,0.0,1372076051931.33,,,,
ECC,M3,CZ06,cPTAC,0.0,0.0,1546397771397.51,0.0,0.0,1565248321564.41,,,,
ECC,M3,CZ07,cPTAC,0.0,0.0,1554414230898.42,0.0,0.0,1558386039399.13,,,,
ECC,M3,CZ08,cPTAC,0.0,0.0,1771421468306.45,0.0,0.0,1771421468306.45,,,,
ECC,M3,CZ09,cPTAC,0.0,0.0,1784321168516.26,0.0,0.0,1784321168516.26,,,,
ECC,M3,CZ10,cPTAC,0.0,0.0,1788167497651.91,0.0,0.0,1788167497651.91,,,,
ECC,M3,CZ11,cPTAC,0.0,0.0,1757352230920.37,0.0,0.0,1757352230920.37,,,,
ECC,M3,CZ12,cPTAC,0.0,0.0,1588650699437.0,0.0,0.0,1588650699437.0,,,,
ECC,M3,CZ13,cPTAC,0.0,0.0,1846830019955.5,0.0,0.0,1846830019955.5,,,,
ECC,M3,CZ14,cPTAC,0.0,0.0,1798432521444.74,0.0,0.0,1798522644452.45,,,,
ECC,M3,CZ15,cPTAC,0.0,0.0,2402036485651.24,0.0,0.0,2402036485651.24,,,,
ECC,M3,CZ16,cPTAC,0.0,0.0,1333766500226.46,0.0,0.0,1335849511716.23,,,,
ECC,M3,CZ01,cPVVG,41915247171.64,0.0,3638873613.91,75312566818.55,0.0,1076222172054.46,,,,
ECC,M3,CZ02,cPVVG,66557980065.33,0.0,18652185459.88,99030343665.89,0.0,1396717708782.86,,,,
ECC,M3,CZ03,cPVVG,31387268587.08,0.0,14507198012.41,47701774898.89,0.0,1328874091701.4,,,,
ECC,M3,CZ04,cPVVG,58612468472.52,0.0,34194849912.61,81316638979.5,0.0,1601762043492.83,,,,
ECC,M3,CZ05,cPVVG,23032316022.43,0.0,19286700389.27,34798767789.24,0.0,1360420167692.1,,,,
ECC,M3,CZ06,cPVVG,474047234.63,0.0,28633520274.97,3142747660.53,0.0,1552926107419.93,,,,
ECC,M3,CZ07,cPVVG,0.0,0.0,26430739730.63,2279229679.11,0.0,1545820641949.54,,,,
ECC,M3,CZ08,cPVVG,861228062.12,0.0,41925539523.82,4751180631.93,0.0,1757717597847.77,,,,
ECC,M3,CZ09,cPVVG,5825775890.5,0.0,48043485916.97,12791342152.64,0.0,1770231046620.96,,,,
ECC,M3,CZ10,cPVVG,8115729277.6,0.0,42950495581.97,17189682470.65,0.0,1774261504268.54,,,,
ECC,M3,CZ11,cPVVG,82147489039.34,0.0,66431664700.42,113612608207.7,0.0,1744607168878.56,,,,
